named.index	unique.index	external_gene_name	ensembl_gene_id	ensembl_gene_id_version	chromosome_name	start_position	end_position	ensembl_transcript_id	external_gene_source	gene_biotype	external_synonym	hgnc_symbol	strand
LAMR1P	LAMR1P	RPSAP1	ENSG00000228820	ENSG00000228820.2	chr20	51130788	51131667	ENST00000421328	HGNC_Symbol	processed_pseudogene	LAMR1P	RPSAP1	-1
LAMR1P1	LAMR1P1	RPSAP1	ENSG00000228820	ENSG00000228820.2	chr20	51130788	51131667	ENST00000421328	HGNC_Symbol	processed_pseudogene	LAMR1P1	RPSAP1	-1
LAMR1P11	LAMR1P11	RPSAP11	ENSG00000237433	ENSG00000237433.1	chr3	32190747	32191627	ENST00000443010	HGNC_Symbol	processed_pseudogene	LAMR1P11	RPSAP11	1
LAMR1P12	LAMR1P12	RPSAP12	ENSG00000240087	ENSG00000240087.3	chr12	68552995	68553882	ENST00000435879	HGNC_Symbol	processed_pseudogene	LAMR1P12	RPSAP12	-1
LAMR1P13	LAMR1P13	RPSAP13	ENSG00000233924	ENSG00000233924.1	chr14	55004813	55005687	ENST00000415189	HGNC_Symbol	processed_pseudogene	LAMR1P13	RPSAP13	-1
LAMR1P14	LAMR1P14	RPSAP14	ENSG00000233984	ENSG00000233984.1	chrX	74031462	74031820	ENST00000429143	HGNC_Symbol	transcribed_processed_pseudogene	LAMR1P14	RPSAP14	1
LAMR1P15	LAMR1P15	RPSAP15	ENSG00000237506	ENSG00000237506.3	chrX	87703343	87704203	ENST00000448168	HGNC_Symbol	processed_pseudogene	LAMR1P15	RPSAP15	-1
LAMR1P2	LAMR1P2	RPSAP2	ENSG00000237425	ENSG00000237425.1	chr6	28732017	28732904	ENST00000416785	HGNC_Symbol	processed_pseudogene	LAMR1P2	RPSAP2	1
LAMR1P6	LAMR1P6	RPSAP6	ENSG00000214629	ENSG00000214629.3	chr10	74371535	74372416	ENST00000417882	HGNC_Symbol	processed_pseudogene	LAMR1P6	RPSAP6	1
LAMRL1	LAMRL1	RPSAP11	ENSG00000237433	ENSG00000237433.1	chr3	32190747	32191627	ENST00000443010	HGNC_Symbol	processed_pseudogene	LAMRL1	RPSAP11	1
LAMRL2	LAMRL2	RPSAP12	ENSG00000240087	ENSG00000240087.3	chr12	68552995	68553882	ENST00000435879	HGNC_Symbol	processed_pseudogene	LAMRL2	RPSAP12	-1
LAMRL3	LAMRL3	RPSAP13	ENSG00000233924	ENSG00000233924.1	chr14	55004813	55005687	ENST00000415189	HGNC_Symbol	processed_pseudogene	LAMRL3	RPSAP13	-1
LAMRL4	LAMRL4	RPSAP14	ENSG00000233984	ENSG00000233984.1	chrX	74031462	74031820	ENST00000429143	HGNC_Symbol	transcribed_processed_pseudogene	LAMRL4	RPSAP14	1
LAMRL5	LAMRL5	RPSAP15	ENSG00000237506	ENSG00000237506.3	chrX	87703343	87704203	ENST00000448168	HGNC_Symbol	processed_pseudogene	LAMRL5	RPSAP15	-1
LAMRP1	LAMRP1	RPSAP11	ENSG00000237433	ENSG00000237433.1	chr3	32190747	32191627	ENST00000443010	HGNC_Symbol	processed_pseudogene	LAMRP1	RPSAP11	1
LAMRP2	LAMRP2	RPSAP12	ENSG00000240087	ENSG00000240087.3	chr12	68552995	68553882	ENST00000435879	HGNC_Symbol	processed_pseudogene	LAMRP2	RPSAP12	-1
LAMRP3	LAMRP3	RPSAP13	ENSG00000233924	ENSG00000233924.1	chr14	55004813	55005687	ENST00000415189	HGNC_Symbol	processed_pseudogene	LAMRP3	RPSAP13	-1
LAMRP4	LAMRP4	RPSAP14	ENSG00000233984	ENSG00000233984.1	chrX	74031462	74031820	ENST00000429143	HGNC_Symbol	transcribed_processed_pseudogene	LAMRP4	RPSAP14	1
LAT1-3TM	LAT1-3TM	SLC7A5P1	ENSG00000260727	ENSG00000260727.2	chr16	29613103	29613640	ENST00000568957	HGNC_Symbol	transcribed_unprocessed_pseudogene	LAT1-3TM	SLC7A5P1	-1
LBRCA1	LBRCA1	BRCA1P1	ENSG00000267595	ENSG00000267595.1	chr17	43168170	43168249	ENST00000589464	HGNC_Symbol	unprocessed_pseudogene	LBRCA1	BRCA1P1	-1
LCN1L1	LCN1L1	LCN1P1	ENSG00000119440	ENSG00000119440.8	chr9	133224905	133228591	ENST00000372031	HGNC_Symbol	unprocessed_pseudogene	LCN1L1	LCN1P1	-1
LCN1L2	LCN1L2	LCN1P2	ENSG00000204031	ENSG00000204031.3	chr9	133317794	133318469	ENST00000372030	HGNC_Symbol	unprocessed_pseudogene	LCN1L2	LCN1P2	1
LDHBL2	LDHBL2	LDHBP2	ENSG00000213684	ENSG00000213684.4	chrX	76334841	76335845	ENST00000456969	HGNC_Symbol	processed_pseudogene	LDHBL2	LDHBP2	-1
LDHBP	LDHBP	LDHBP2	ENSG00000213684	ENSG00000213684.4	chrX	76334841	76335845	ENST00000456969	HGNC_Symbol	processed_pseudogene	LDHBP	LDHBP2	-1
LENG12	LENG12	KIR3DX1	ENSG00000104970	ENSG00000104970.12	chr19	54532798	54543728	ENST00000649033	HGNC_Symbol	transcribed_unprocessed_pseudogene	LENG12	KIR3DX1	1
LETN	LETN	H2BC20P	ENSG00000261716	ENSG00000261716.3	chr1	149850193	149850772	ENST00000498492	HGNC_Symbol	transcribed_unprocessed_pseudogene	LETN	H2BC20P	-1
LILRA6P	LILRA6P	LILRP1	ENSG00000186152	ENSG00000186152.6	chr19	54696604	54700905	ENST00000444199	HGNC_Symbol	transcribed_unprocessed_pseudogene	LILRA6P	LILRP1	1
LINC00032	LINC00032	REXO6P	ENSG00000283945	ENSG00000283945.2	chr9	27245680	27278503	ENST00000638495	HGNC_Symbol	transcribed_unprocessed_pseudogene	LINC00032	REXO6P	-1
LINC00035	LINC00035	BICDL3P	ENSG00000225969	ENSG00000225969.4	chr7	73735407	73736073	ENST00000641969	HGNC_Symbol	transcribed_unitary_pseudogene	LINC00035	BICDL3P	1
LINC00202	LINC00202	FAM238C	ENSG00000283709	ENSG00000283709.2	chr10	26931276	26934516	ENST00000640641	HGNC_Symbol	transcribed_unprocessed_pseudogene	LINC00202	FAM238C	-1
LINC00202-1	LINC00202-1	FAM238C	ENSG00000283709	ENSG00000283709.2	chr10	26931276	26934516	ENST00000640641	HGNC_Symbol	transcribed_unprocessed_pseudogene	LINC00202-1	FAM238C	-1
LINC00264	LINC00264	FAM238A	ENSG00000233261	ENSG00000233261.4	chr10	26591310	26594271	ENST00000637359	HGNC_Symbol	transcribed_unprocessed_pseudogene	LINC00264	FAM238A	1
LINC00266-3	LINC00266-3	SEPTIN14P6	ENSG00000217929	ENSG00000217929.5	chr6	142272	145083	ENST00000406017	HGNC_Symbol	transcribed_processed_pseudogene	LINC00266-3	SEPTIN14P6	-1
LINC00505	LINC00505	FAAHP1	ENSG00000232022	ENSG00000232022.10	chr1	46432129	46445321	ENST00000446499	HGNC_Symbol	transcribed_unprocessed_pseudogene	LINC00505	FAAHP1	1
LINC00694	LINC00694	C3orf86P	ENSG00000225873	ENSG00000225873.5	chr3	44421316	44421811	ENST00000647047	HGNC_Symbol	transcribed_unitary_pseudogene	LINC00694	C3orf86P	-1
LINC00888	LINC00888	SNHG33	ENSG00000240024	ENSG00000240024.8	chr3	183451741	183455335	ENST00000487386	HGNC_Symbol	transcribed_unprocessed_pseudogene	LINC00888	SNHG33	1
LINC01296	LINC01296	DUXAP9	ENSG00000225210	ENSG00000225210.11	chr14	19104100	19104713	ENST00000622815	HGNC_Symbol	transcribed_processed_pseudogene	LINC01296	DUXAP9	1
LINC01529	LINC01529	TEX14BP	ENSG00000225872	ENSG00000225872.7	chr19	35788978	35796924	ENST00000636474	HGNC_Symbol	transcribed_unitary_pseudogene	LINC01529	TEX14BP	-1
LINC01835	LINC01835	CLEC4OP	ENSG00000267453	ENSG00000267453.9	chr19	15852111	15863802	ENST00000639800	HGNC_Symbol	transcribed_unprocessed_pseudogene	LINC01835	CLEC4OP	-1
LINC01869	LINC01869	TMEM277P	ENSG00000180279	ENSG00000180279.8	chr19	50817384	50818441	ENST00000651210	HGNC_Symbol	transcribed_unitary_pseudogene	LINC01869	TMEM277P	1
LINCRNA-APOC1P1-3	LINCRNA-APOC1P1-3	APOC1P1	ENSG00000214855	ENSG00000214855.12	chr19	44926976	44931058	ENST00000571466	HGNC_Symbol	transcribed_unprocessed_pseudogene	LINCRNA-APOC1P1-3	APOC1P1	1
LIP2	LIP2	ANXA2P3	ENSG00000216740	ENSG00000216740.2	chr10	64825572	64826579	ENST00000404883	HGNC_Symbol	processed_pseudogene	LIP2	ANXA2P3	1
LIS2	LIS2	PAFAH1B1P1	ENSG00000214354	ENSG00000214354.3	chr2	87565828	87566764	ENST00000398171	HGNC_Symbol	processed_pseudogene	LIS2	PAFAH1B1P1	-1
LIS2P	LIS2P	PAFAH1B1P2	ENSG00000223973	ENSG00000223973.3	chr2	111383752	111384992	ENST00000449539	HGNC_Symbol	transcribed_processed_pseudogene	LIS2P	PAFAH1B1P2	1
LNC712	LNC712	GSTP1P1	ENSG00000257569	ENSG00000257569.1	chr12	55900300	55900618	ENST00000548078	HGNC_Symbol	processed_pseudogene	LNC712	GSTP1P1	1
LNC-CTHCC	LNC-CTHCC	CDIPTOSP	ENSG00000214725	ENSG00000214725.11	chr16	29864308	29865442	ENST00000638164	HGNC_Symbol	transcribed_unitary_pseudogene	LNC-CTHCC	CDIPTOSP	1
LNC-DC	LNC-DC	WFDC21P	ENSG00000261040	ENSG00000261040.10	chr17	60085109	60088286	ENST00000645235	HGNC_Symbol	transcribed_unitary_pseudogene	LNC-DC	WFDC21P	-1
LNCDC	LNCDC	WFDC21P	ENSG00000261040	ENSG00000261040.10	chr17	60085109	60088286	ENST00000645235	HGNC_Symbol	transcribed_unitary_pseudogene	LNCDC	WFDC21P	-1
LNCGM1082	LNCGM1082	TEX14BP	ENSG00000225872	ENSG00000225872.7	chr19	35788978	35796924	ENST00000636474	HGNC_Symbol	transcribed_unitary_pseudogene	LNCGM1082	TEX14BP	-1
LNCNAP1L6	LNCNAP1L6	NAP1L6P	ENSG00000204118	ENSG00000204118.3	chrX	73126514	73127735	ENST00000641404	HGNC_Symbol	transcribed_processed_pseudogene	LNCNAP1L6	NAP1L6P	-1
LNCRNA-CTD903	LNCRNA-CTD903	DUXAP9	ENSG00000225210	ENSG00000225210.11	chr14	19104100	19104713	ENST00000622815	HGNC_Symbol	transcribed_processed_pseudogene	LNCRNA-CTD903	DUXAP9	1
LNCRNAPCSK2-2:1	LNCRNAPCSK2-2:1	RPS27AP2	ENSG00000232333	ENSG00000232333.1	chr20	17516843	17517307	ENST00000457576	HGNC_Symbol	transcribed_processed_pseudogene	LNCRNAPCSK2-2:1	RPS27AP2	1
LNC-ZC3HAV1L-1:1	LNC-ZC3HAV1L-1:1	RPL17P28	ENSG00000229677	ENSG00000229677.1	chr7	139049456	139050006	ENST00000429934	HGNC_Symbol	processed_pseudogene	LNC-ZC3HAV1L-1:1	RPL17P28	-1
LNMAT1	LNMAT1	DUXAP9	ENSG00000225210	ENSG00000225210.11	chr14	19104100	19104713	ENST00000622815	HGNC_Symbol	transcribed_processed_pseudogene	LNMAT1	DUXAP9	1
LOC131909	LOC131909	ARB2BP	ENSG00000175841	ENSG00000175841.8	chr3	101521891	101522979	ENST00000487497	HGNC_Symbol	transcribed_processed_pseudogene	LOC131909	ARB2BP	1
LOC283755	LOC283755	HERC2P3	ENSG00000180229	ENSG00000180229.13	chr15	20431093	20505462	ENST00000429257	HGNC_Symbol	transcribed_unprocessed_pseudogene	LOC283755	HERC2P3	-1
LOC344887	LOC344887	NMRAL2P	ENSG00000171658	ENSG00000171658.9	chr3	185960039	185979837	ENST00000306399	HGNC_Symbol	transcribed_unprocessed_pseudogene	LOC344887	NMRAL2P	1
LOC391033	LOC391033	MKRN8P	ENSG00000237090	ENSG00000237090.1	chr1	42891094	42892430	ENST00000417517	HGNC_Symbol	transcribed_processed_pseudogene	LOC391033	MKRN8P	-1
LOC440456	LOC440456	PLEKHM1P1	ENSG00000214176	ENSG00000214176.12	chr17	64785259	64829208	ENST00000582201	HGNC_Symbol	transcribed_unprocessed_pseudogene	LOC440456	PLEKHM1P1	-1
LOC645638	LOC645638	WFDC21P	ENSG00000261040	ENSG00000261040.10	chr17	60085109	60088286	ENST00000645235	HGNC_Symbol	transcribed_unitary_pseudogene	LOC645638	WFDC21P	-1
LPC2A	LPC2A	ANXA2P1	ENSG00000213406	ENSG00000213406.3	chr4	153307792	153308717	ENST00000505539	HGNC_Symbol	processed_pseudogene	LPC2A	ANXA2P1	-1
LPC2B	LPC2B	ANXA2P2	ENSG00000231991	ENSG00000231991.4	chr9	33624274	33625293	ENST00000435128	HGNC_Symbol	processed_pseudogene	LPC2B	ANXA2P2	1
LPC2C	LPC2C	ANXA2P3	ENSG00000216740	ENSG00000216740.2	chr10	64825572	64826579	ENST00000404883	HGNC_Symbol	processed_pseudogene	LPC2C	ANXA2P3	1
LRRC29	LRRC29	FBXL9P	ENSG00000125122	ENSG00000125122.19	chr16	67207605	67226998	ENST00000637079	HGNC_Symbol	transcribed_unitary_pseudogene	LRRC29	FBXL9P	-1
LRRC37A4	LRRC37A4	LRRC37A4P	ENSG00000214425	ENSG00000214425.11	chr17	45508109	45550335	ENST00000581296	HGNC_Symbol	transcribed_unprocessed_pseudogene	LRRC37A4	LRRC37A4P	-1
LRRC37B2	LRRC37B2	LRRC37BP1	ENSG00000250462	ENSG00000250462.9	chr17	30629680	30637302	ENST00000398851	HGNC_Symbol	transcribed_unprocessed_pseudogene	LRRC37B2	LRRC37BP1	1
LST3	LST3	SLCO1B7	ENSG00000205754	ENSG00000205754.13	chr12	20962768	21090106	ENST00000648739	HGNC_Symbol	transcribed_unprocessed_pseudogene	LST3	SLCO1B7	1
LY49	LY49	KLRA1P	ENSG00000256667	ENSG00000256667.7	chr12	10589386	10598209	ENST00000503499	HGNC_Symbol	transcribed_unprocessed_pseudogene	LY49	KLRA1P	-1
LY49L	LY49L	KLRA1P	ENSG00000256667	ENSG00000256667.7	chr12	10589386	10598209	ENST00000503499	HGNC_Symbol	transcribed_unprocessed_pseudogene	LY49L	KLRA1P	-1
LYPLA2L	LYPLA2L	LYPLA2P1	ENSG00000228285	ENSG00000228285.2	chr6	33365548	33366243	ENST00000447689	HGNC_Symbol	processed_pseudogene	LYPLA2L	LYPLA2P1	-1
M-ABC2	M-ABC2	ABCB10P1	ENSG00000274099	ENSG00000274099.1	chr15	23179869	23182049	ENST00000614297	HGNC_Symbol	processed_pseudogene	M-ABC2	ABCB10P1	1
MABC2	MABC2	ABCB10P1	ENSG00000274099	ENSG00000274099.1	chr15	23179869	23182049	ENST00000614297	HGNC_Symbol	processed_pseudogene	MABC2	ABCB10P1	1
MAGE5	MAGE5	MAGEA5P	ENSG00000242520	ENSG00000242520.7	chrX	152114599	152115540	ENST00000446757	HGNC_Symbol	transcribed_unprocessed_pseudogene	MAGE5	MAGEA5P	-1
MAGE7	MAGE7	MAGEA7P	ENSG00000224732	ENSG00000224732.1	chrX	149808214	149809155	ENST00000436482	HGNC_Symbol	unprocessed_pseudogene	MAGE7	MAGEA7P	1
MAGEA5	MAGEA5	MAGEA5P	ENSG00000242520	ENSG00000242520.7	chrX	152114599	152115540	ENST00000446757	HGNC_Symbol	transcribed_unprocessed_pseudogene	MAGEA5	MAGEA5P	-1
MAGEA7	MAGEA7	MAGEA7P	ENSG00000224732	ENSG00000224732.1	chrX	149808214	149809155	ENST00000436482	HGNC_Symbol	unprocessed_pseudogene	MAGEA7	MAGEA7P	1
MAGOHP	MAGOHP	MAGOH3P	ENSG00000270975	ENSG00000270975.1	chr14	68861762	68862525	ENST00000605130	HGNC_Symbol	unprocessed_pseudogene	MAGOHP	MAGOH3P	1
MAGOHP1	MAGOHP1	MAGOH3P	ENSG00000270975	ENSG00000270975.1	chr14	68861762	68862525	ENST00000605130	HGNC_Symbol	unprocessed_pseudogene	MAGOHP1	MAGOH3P	1
MAPK6PS1	MAPK6PS1	MAPK6P1	ENSG00000206144	ENSG00000206144.5	chr8	53537060	53540300	ENST00000512867	HGNC_Symbol	processed_pseudogene	MAPK6PS1	MAPK6P1	1
MAPK6PS4	MAPK6PS4	MAPK6P4	ENSG00000215179	ENSG00000215179.5	chr8	46972476	46974617	ENST00000517873	HGNC_Symbol	processed_pseudogene	MAPK6PS4	MAPK6P4	-1
MAPK8IPP	MAPK8IPP	MAPK8IP1P1	ENSG00000262500	ENSG00000262500.1	chr17	46243606	46245044	ENST00000574657	HGNC_Symbol	processed_pseudogene	MAPK8IPP	MAPK8IP1P1	1
MAS1LP	MAS1LP	MAS1LP1	ENSG00000230164	ENSG00000230164.1	chr6	29475025	29476071	ENST00000419416	HGNC_Symbol	unprocessed_pseudogene	MAS1LP	MAS1LP1	-1
MBL1P1	MBL1P1	MBL1P	ENSG00000242600	ENSG00000242600.9	chr10	79920327	79923032	ENST00000497731	HGNC_Symbol	transcribed_unitary_pseudogene	MBL1P1	MBL1P	1
MCART3P	MCART3P	SLC25A51P1	ENSG00000220483	ENSG00000220483.4	chr6	65788417	65789287	ENST00000468432	HGNC_Symbol	transcribed_processed_pseudogene	MCART3P	SLC25A51P1	1
MCEEP	MCEEP	OR7E46P	ENSG00000234485	ENSG00000234485.5	chr2	71037685	71038703	ENST00000503990	HGNC_Symbol	transcribed_unprocessed_pseudogene	MCEEP	OR7E46P	1
MCFD2L	MCFD2L	MCFD2P1	ENSG00000237154	ENSG00000237154.2	chr6	27407697	27407996	ENST00000417812	HGNC_Symbol	processed_pseudogene	MCFD2L	MCFD2P1	1
MCPL	MCPL	CD46P1	ENSG00000244703	ENSG00000244703.3	chr1	207645234	207657410	ENST00000441364	HGNC_Symbol	unprocessed_pseudogene	MCPL	CD46P1	1
MCRIP2P1	MCRIP2P1	MCRIP2P2	ENSG00000270920	ENSG00000270920.1	chr1	185435839	185436047	ENST00000605276	HGNC_Symbol	processed_pseudogene	MCRIP2P1	MCRIP2P2	1
MED14P	MED14P	MED14P1	ENSG00000233774	ENSG00000233774.1	chrY	12618983	12634402	ENST00000430517	HGNC_Symbol	unprocessed_pseudogene	MED14P	MED14P1	-1
MED15P	MED15P	MED15P1	ENSG00000257853	ENSG00000257853.3	chr14	18912805	18916642	ENST00000620166	HGNC_Symbol	transcribed_unprocessed_pseudogene	MED15P	MED15P1	-1
MED15P2	MED15P2	MED15P9	ENSG00000223760	ENSG00000223760.5	chr2	130135978	130137759	ENST00000424716	HGNC_Symbol	transcribed_unprocessed_pseudogene	MED15P2	MED15P9	1
MEIS3	MEIS3	MEIS3P1	ENSG00000179277	ENSG00000179277.9	chr17	15786618	15787575	ENST00000495167	HGNC_Symbol	processed_pseudogene	MEIS3	MEIS3P1	1
MEIS4	MEIS4	MEIS3P1	ENSG00000179277	ENSG00000179277.9	chr17	15786618	15787575	ENST00000495167	HGNC_Symbol	processed_pseudogene	MEIS4	MEIS3P1	1
MEMO1P	MEMO1P	MEMO1P1	ENSG00000226054	ENSG00000226054.2	chr21	36130489	36131376	ENST00000452572	HGNC_Symbol	transcribed_processed_pseudogene	MEMO1P	MEMO1P1	1
MFSD14C	MFSD14C	MFSD14CP	ENSG00000196312	ENSG00000196312.16	chr9	96949555	97013366	ENST00000650909	HGNC_Symbol	transcribed_unprocessed_pseudogene	MFSD14C	MFSD14CP	-1
MGC102964	MGC102964	CIBAR1P2	ENSG00000230219	ENSG00000230219.4	chr4	183037767	183039138	ENST00000504766	HGNC_Symbol	transcribed_processed_pseudogene	MGC102964	CIBAR1P2	1
MGC102966	MGC102966	KRT16P3	ENSG00000214822	ENSG00000214822.9	chr17	20501669	20504283	ENST00000439127	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC102966	KRT16P3	-1
MGC10960	MGC10960	SSR4P1	ENSG00000235374	ENSG00000235374.3	chr21	45071828	45072239	ENST00000415143	HGNC_Symbol	transcribed_processed_pseudogene	MGC10960	SSR4P1	-1
MGC12538	MGC12538	ANKRD36BP1	ENSG00000214262	ENSG00000214262.5	chr1	168245788	168247204	ENST00000604892	HGNC_Symbol	transcribed_processed_pseudogene	MGC12538	ANKRD36BP1	-1
MGC12760	MGC12760	CROCCP2	ENSG00000215908	ENSG00000215908.12	chr1	16618969	16657232	ENST00000412962	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC12760	CROCCP2	-1
MGC12945	MGC12945	MFSD14CP	ENSG00000196312	ENSG00000196312.16	chr9	96949555	97013366	ENST00000650909	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC12945	MFSD14CP	-1
MGC129526	MGC129526	MAGEA5P	ENSG00000242520	ENSG00000242520.7	chrX	152114599	152115540	ENST00000446757	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC129526	MAGEA5P	-1
MGC13170	MGC13170	C19orf48P	ENSG00000167747	ENSG00000167747.18	chr19	50798194	50798910	ENST00000641539	HGNC_Symbol	transcribed_unitary_pseudogene	MGC13170	C19orf48P	-1
MGC131759	MGC131759	STAG3L2	ENSG00000277072	ENSG00000277072.6	chr7	74882705	74890402	ENST00000622110	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC131759	STAG3L2	-1
MGC133166	MGC133166	INTS4P2	ENSG00000273024	ENSG00000273024.7	chr7	65647823	65718688	ENST00000614726	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC133166	INTS4P2	1
MGC15057	MGC15057	NSUN5P2	ENSG00000106133	ENSG00000106133.19	chr7	72948485	72954717	ENST00000457352	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC15057	NSUN5P2	-1
MGC15151	MGC15151	SUGT1P1	ENSG00000226823	ENSG00000226823.1	chr9	33503655	33510711	ENST00000379514	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC15151	SUGT1P1	-1
MGC16385	MGC16385	CENPBD1P	ENSG00000177946	ENSG00000177946.8	chr16	89969983	89971922	ENST00000565150	HGNC_Symbol	transcribed_unitary_pseudogene	MGC16385	CENPBD1P	-1
MGC20531	MGC20531	FKBP9P1	ENSG00000176826	ENSG00000176826.16	chr7	55682652	55713252	ENST00000441699	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC20531	FKBP9P1	-1
MGC26143	MGC26143	CEP170P1	ENSG00000154608	ENSG00000154608.14	chr4	118467590	118554100	ENST00000502249	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC26143	CEP170P1	1
MGC26718	MGC26718	ANKRD20A5P	ENSG00000186481	ENSG00000186481.17	chr18	14179395	14244811	ENST00000431648	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC26718	ANKRD20A5P	1
MGC3020	MGC3020	CLUHP3	ENSG00000131797	ENSG00000131797.14	chr16	31703168	31708581	ENST00000563678	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC3020	CLUHP3	1
MGC33437	MGC33437	CTAGE7P	ENSG00000233122	ENSG00000233122.2	chr10	130106046	130108481	ENST00000435712	HGNC_Symbol	processed_pseudogene	MGC33437	CTAGE7P	1
MGC34007	MGC34007	NUDT9P1	ENSG00000234043	ENSG00000234043.3	chr10	91152605	91153349	ENST00000477230	HGNC_Symbol	processed_pseudogene	MGC34007	NUDT9P1	-1
MGC34222	MGC34222	PMS2P5	ENSG00000123965	ENSG00000123965.13	chr7	74894116	74897835	ENST00000398065	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC34222	PMS2P5	1
MGC35136	MGC35136	CFL1P1	ENSG00000223820	ENSG00000223820.6	chr10	87843870	87844280	ENST00000432948	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC35136	CFL1P1	1
MGC35402	MGC35402	ZNF321P	ENSG00000213801	ENSG00000213801.5	chr19	52928903	52929397	ENST00000550843	HGNC_Symbol	transcribed_processed_pseudogene	MGC35402	ZNF321P	-1
MGC39681	MGC39681	LINC00301	ENSG00000181995	ENSG00000181995.13	chr11	60653739	60686983	ENST00000643933	HGNC_Symbol	transcribed_unitary_pseudogene	MGC39681	LINC00301	1
MGC45922	MGC45922	TMEM277P	ENSG00000180279	ENSG00000180279.8	chr19	50817384	50818441	ENST00000651210	HGNC_Symbol	transcribed_unitary_pseudogene	MGC45922	TMEM277P	1
MGC50273	MGC50273	CDRT15P3	ENSG00000186825	ENSG00000186825.7	chr2	131795136	131796178	ENST00000668677	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC50273	CDRT15P3	-1
MGC52000	MGC52000	WASH2P	ENSG00000146556	ENSG00000146556.17	chr2	113588550	113599034	ENST00000453662	HGNC_Symbol	transcribed_unprocessed_pseudogene	MGC52000	WASH2P	1
MGC5228	MGC5228	PRSS30P	ENSG00000172460	ENSG00000172460.20	chr16	2839656	2841328	ENST00000641773	HGNC_Symbol	transcribed_unitary_pseudogene	MGC5228	PRSS30P	-1
MGC71735	MGC71735	CIBAR1P2	ENSG00000230219	ENSG00000230219.4	chr4	183037767	183039138	ENST00000504766	HGNC_Symbol	transcribed_processed_pseudogene	MGC71735	CIBAR1P2	1
MGSAP	MGSAP	CXCL1P1	ENSG00000250339	ENSG00000250339.2	chr4	73944011	73944324	ENST00000502804	HGNC_Symbol	processed_pseudogene	MGSAP	CXCL1P1	-1
MIC2R	ENSG00000223773.MIC2R	CD99P1	ENSG00000223773	ENSG00000223773.10	chrX	2609415	2623453	ENST00000527459	HGNC_Symbol	transcribed_unprocessed_pseudogene	MIC2R	CD99P1	1
MIC2R	ENSG00000292361.MIC2R	CD99P1	ENSG00000292361	ENSG00000292361.1	chrY	2609415	2623453	ENST00000711244	HGNC_Symbol	transcribed_unprocessed_pseudogene	MIC2R	CD99P1	1
MIFR	MIFR	MMP23A	ENSG00000215914	ENSG00000215914.4	chr1	1699942	1701782	ENST00000234610	HGNC_Symbol	transcribed_unprocessed_pseudogene	MIFR	MMP23A	1
MKRN5	MKRN5	MKRN9P	ENSG00000258128	ENSG00000258128.3	chr12	87783118	87784568	ENST00000546624	HGNC_Symbol	transcribed_processed_pseudogene	MKRN5	MKRN9P	-1
MKRN9	MKRN9	MKRN9P	ENSG00000258128	ENSG00000258128.3	chr12	87783118	87784568	ENST00000546624	HGNC_Symbol	transcribed_processed_pseudogene	MKRN9	MKRN9P	-1
MKRNP1	MKRNP1	MKRN5P	ENSG00000224430	ENSG00000224430.2	chrX	74161062	74162528	ENST00000445263	HGNC_Symbol	processed_pseudogene	MKRNP1	MKRN5P	-1
MKRNP3	MKRNP3	MKRN7P	ENSG00000225849	ENSG00000225849.3	chr20	46463900	46465270	ENST00000433469	HGNC_Symbol	transcribed_processed_pseudogene	MKRNP3	MKRN7P	-1
MKRNP4	MKRNP4	MKRN8P	ENSG00000237090	ENSG00000237090.1	chr1	42891094	42892430	ENST00000417517	HGNC_Symbol	transcribed_processed_pseudogene	MKRNP4	MKRN8P	-1
MKRNP6	MKRNP6	MKRN9P	ENSG00000258128	ENSG00000258128.3	chr12	87783118	87784568	ENST00000546624	HGNC_Symbol	transcribed_processed_pseudogene	MKRNP6	MKRN9P	-1
MLAS	MLAS	SLC7A5P1	ENSG00000260727	ENSG00000260727.2	chr16	29613103	29613640	ENST00000568957	HGNC_Symbol	transcribed_unprocessed_pseudogene	MLAS	SLC7A5P1	-1
MLLT10L	MLLT10L	MLLT10P1	ENSG00000238151	ENSG00000238151.1	chr20	30403123	30403384	ENST00000418346	HGNC_Symbol	transcribed_processed_pseudogene	MLLT10L	MLLT10P1	-1
MMP21	MMP21	MMP23A	ENSG00000215914	ENSG00000215914.4	chr1	1699942	1701782	ENST00000234610	HGNC_Symbol	transcribed_unprocessed_pseudogene	MMP21	MMP23A	1
