named.index	unique.index	external_gene_name	ensembl_gene_id	ensembl_gene_id_version	chromosome_name	start_position	end_position	ensembl_transcript_id	external_gene_source	gene_biotype	external_synonym	hgnc_symbol
ENSG00000285268	ENSG00000285268		ENSG00000285268	ENSG00000285268.1	chr1	781937	782050	ENST00000644482		transcribed_processed_pseudogene		
ENSG00000285287	ENSG00000285287		ENSG00000285287	ENSG00000285287.1	chr9	131370933	131372514	ENST00000644453		unprocessed_pseudogene		
ENSG00000285303	ENSG00000285303		ENSG00000285303	ENSG00000285303.1	chr16	20720994	20722281	ENST00000646987		transcribed_unprocessed_pseudogene		
ENSG00000285323	ENSG00000285323		ENSG00000285323	ENSG00000285323.1	chr13	52169987	52171248	ENST00000642574		transcribed_unprocessed_pseudogene		
ENSG00000285370	ENSG00000285370		ENSG00000285370	ENSG00000285370.1	chr9	113087317	113087738	ENST00000644228		unprocessed_pseudogene		
ENSG00000285388	ENSG00000285388		ENSG00000285388	ENSG00000285388.1	chr11	62936427	62959852	ENST00000645905		transcribed_unprocessed_pseudogene		
ENSG00000285401	ENSG00000285401		ENSG00000285401	ENSG00000285401.1	chr6	75744275	75744840	ENST00000646843		processed_pseudogene		
ENSG00000285416	ENSG00000285416		ENSG00000285416	ENSG00000285416.1	chr3	48997221	48999442	ENST00000644215		unitary_pseudogene		
ENSG00000285417	ENSG00000285417		ENSG00000285417	ENSG00000285417.2	chr1	206051920	206061820	ENST00000647316		transcribed_unitary_pseudogene		
ENSG00000285522	ENSG00000285522		ENSG00000285522	ENSG00000285522.1	chr5	770005	770113	ENST00000649357		transcribed_unprocessed_pseudogene		
ENSG00000285531	ENSG00000285531		ENSG00000285531	ENSG00000285531.1	chr22	41676745	41677125	ENST00000647971		processed_pseudogene		
ENSG00000285576	ENSG00000285576		ENSG00000285576	ENSG00000285576.2	chr13	46459042	46459324	ENST00000453638		transcribed_unprocessed_pseudogene		
ENSG00000285659	ENSG00000285659		ENSG00000285659	ENSG00000285659.1	chr8	7525143	7527297	ENST00000648021		transcribed_unprocessed_pseudogene		
ENSG00000285690	ENSG00000285690		ENSG00000285690	ENSG00000285690.1	chr22	25282943	25300791	ENST00000649082		transcribed_unprocessed_pseudogene		
ENSG00000285697	ENSG00000285697		ENSG00000285697	ENSG00000285697.2	chr22	29406803	29410767	ENST00000649455		transcribed_unprocessed_pseudogene		
ENSG00000285745	ENSG00000285745		ENSG00000285745	ENSG00000285745.1	chr4	185756929	185757048	ENST00000648226		processed_pseudogene		
ENSG00000285746	ENSG00000285746		ENSG00000285746	ENSG00000285746.1	chr13	77661376	77662626	ENST00000648764		unprocessed_pseudogene		
ENSG00000285760	ENSG00000285760		ENSG00000285760	ENSG00000285760.1	chr17	3311218	3311934	ENST00000647555		transcribed_unprocessed_pseudogene		
ENSG00000285781	ENSG00000285781		ENSG00000285781	ENSG00000285781.1	chr10	31362799	31364049	ENST00000649292		unprocessed_pseudogene		
ENSG00000285794	ENSG00000285794		ENSG00000285794	ENSG00000285794.1	chr1	22030527	22030748	ENST00000642137		transcribed_processed_pseudogene		
ENSG00000285799	ENSG00000285799		ENSG00000285799	ENSG00000285799.2	chr6	29852363	29852491	ENST00000432679		transcribed_unprocessed_pseudogene		
ENSG00000285818	ENSG00000285818		ENSG00000285818	ENSG00000285818.1	chr1	152079557	152080903	ENST00000649623		unprocessed_pseudogene		
ENSG00000285862	ENSG00000285862		ENSG00000285862	ENSG00000285862.1	chr8	7775741	7776365	ENST00000649956		unprocessed_pseudogene		
ENSG00000285927	ENSG00000285927		ENSG00000285927	ENSG00000285927.2	chr8	7544375	7545300	ENST00000649071		unprocessed_pseudogene		
ENSG00000285986	ENSG00000285986		ENSG00000285986	ENSG00000285986.1	chr1	196850283	196884793	ENST00000649395		unprocessed_pseudogene		
ENSG00000286005	ENSG00000286005		ENSG00000286005	ENSG00000286005.1	chr1	157437484	157437754	ENST00000651317		unprocessed_pseudogene		
ENSG00000286030	ENSG00000286030		ENSG00000286030	ENSG00000286030.2	chr17	35522279	35522969	ENST00000650652		transcribed_unprocessed_pseudogene		
ENSG00000286064	ENSG00000286064		ENSG00000286064	ENSG00000286064.1	chr1	19260521	19262307	ENST00000650657		unprocessed_pseudogene		
ENSG00000286073	ENSG00000286073		ENSG00000286073	ENSG00000286073.1	chr1	157287267	157310655	ENST00000650679		transcribed_unprocessed_pseudogene		
ENSG00000286114	ENSG00000286114		ENSG00000286114	ENSG00000286114.1	chr10	122657498	122664196	ENST00000652317		unprocessed_pseudogene		
ENSG00000286120	ENSG00000286120		ENSG00000286120	ENSG00000286120.1	chrY	9375129	9377121	ENST00000432892		transcribed_unprocessed_pseudogene		
ENSG00000286151	ENSG00000286151		ENSG00000286151	ENSG00000286151.1	chr1	157400927	157417259	ENST00000652627		transcribed_unprocessed_pseudogene		
ENSG00000286173	ENSG00000286173		ENSG00000286173	ENSG00000286173.1	chrY	9395475	9397467	ENST00000420524		transcribed_unprocessed_pseudogene		
ENSG00000286215	ENSG00000286215		ENSG00000286215	ENSG00000286215.2	chr6	126602356	126603649	ENST00000402383		transcribed_processed_pseudogene		
ENSG00000286220	ENSG00000286220		ENSG00000286220	ENSG00000286220.2	chr12	110050991	110073543	ENST00000652306		transcribed_unprocessed_pseudogene		
ENSG00000286243	ENSG00000286243		ENSG00000286243	ENSG00000286243.1	chr9	102444586	102444819	ENST00000650662		transcribed_processed_pseudogene		
ENSG00000286396	ENSG00000286396		ENSG00000286396	ENSG00000286396.1	chr3	138125695	138125812	ENST00000661929		unprocessed_pseudogene		
ENSG00000286406	ENSG00000286406		ENSG00000286406	ENSG00000286406.2	chr22	11883602	11904000	ENST00000657645		transcribed_unprocessed_pseudogene		
ENSG00000286506	ENSG00000286506		ENSG00000286506	ENSG00000286506.2	chr9	43128968	43131569	ENST00000656631		transcribed_unprocessed_pseudogene		
ENSG00000286614	ENSG00000286614		ENSG00000286614	ENSG00000286614.1	chr14	19072333	19075341	ENST00000658629		transcribed_unprocessed_pseudogene		
ENSG00000286640	ENSG00000286640		ENSG00000286640	ENSG00000286640.3	chr1	41302938	41303972	ENST00000665468		transcribed_unprocessed_pseudogene		
ENSG00000286704	ENSG00000286704		ENSG00000286704	ENSG00000286704.1	chr11	56750330	56750435	ENST00000667808		unprocessed_pseudogene		
ENSG00000286744	ENSG00000286744		ENSG00000286744	ENSG00000286744.1	chrY	23435905	23436006	ENST00000662956		unprocessed_pseudogene		
ENSG00000286793	ENSG00000286793		ENSG00000286793	ENSG00000286793.1	chr9	42834116	42838275	ENST00000667259		transcribed_unprocessed_pseudogene		
ENSG00000286916	ENSG00000286916		ENSG00000286916	ENSG00000286916.1	chr9	43244631	43244987	ENST00000654042		processed_pseudogene		
ENSG00000286968	ENSG00000286968		ENSG00000286968	ENSG00000286968.1	chr16	34446566	34448866	ENST00000669161		unprocessed_pseudogene		
ENSG00000287002	ENSG00000287002		ENSG00000287002	ENSG00000287002.1	chr6	7232556	7232678	ENST00000657956		unprocessed_pseudogene		
ENSG00000287067	ENSG00000287067		ENSG00000287067	ENSG00000287067.2	chr5	137757879	137759897	ENST00000671107		transcribed_processed_pseudogene		
ENSG00000287111	ENSG00000287111		ENSG00000287111	ENSG00000287111.1	chr14	95201278	95201439	ENST00000661732		unprocessed_pseudogene		
ENSG00000287194	ENSG00000287194		ENSG00000287194	ENSG00000287194.1	chr16	75646606	75646681	ENST00000658679		unprocessed_pseudogene		
ENSG00000287328	ENSG00000287328		ENSG00000287328	ENSG00000287328.1	chr15	94293537	94293641	ENST00000657221		unprocessed_pseudogene		
ENSG00000287353	ENSG00000287353		ENSG00000287353	ENSG00000287353.1	chr16	34962970	34965270	ENST00000669139		unprocessed_pseudogene		
ENSG00000287450	ENSG00000287450		ENSG00000287450	ENSG00000287450.1	chr1	231339421	231339558	ENST00000668434		unprocessed_pseudogene		
ENSG00000287515	ENSG00000287515		ENSG00000287515	ENSG00000287515.1	chr14	19324708	19327716	ENST00000668639		transcribed_unprocessed_pseudogene		
ENSG00000287541	ENSG00000287541		ENSG00000287541	ENSG00000287541.1	chr7	4792983	4793127	ENST00000656625		transcribed_unprocessed_pseudogene		
ENSG00000287607	ENSG00000287607		ENSG00000287607	ENSG00000287607.1	chr1	144797534	144797632	ENST00000654923		transcribed_processed_pseudogene		
ENSG00000287770	ENSG00000287770		ENSG00000287770	ENSG00000287770.1	chr4	154605952	154606077	ENST00000657791		unprocessed_pseudogene		
ENSG00000287779	ENSG00000287779		ENSG00000287779	ENSG00000287779.1	chr10	104313308	104313479	ENST00000662565		transcribed_unprocessed_pseudogene		
ENSG00000287794	ENSG00000287794		ENSG00000287794	ENSG00000287794.1	chr5	122373512	122374481	ENST00000653869		unitary_pseudogene		
ENSG00000287800	ENSG00000287800		ENSG00000287800	ENSG00000287800.1	chr9	43244305	43244508	ENST00000666235		processed_pseudogene		
ENSG00000287810	ENSG00000287810		ENSG00000287810	ENSG00000287810.1	chr1	26817300	26817476	ENST00000656287		unprocessed_pseudogene		
ENSG00000287846	ENSG00000287846		ENSG00000287846	ENSG00000287846.1	chr11	106106398	106107356	ENST00000654901		processed_pseudogene		
ENSG00000287924	ENSG00000287924		ENSG00000287924	ENSG00000287924.1	chr4	130963925	130967575	ENST00000655194		processed_pseudogene		
ENSG00000287977	ENSG00000287977		ENSG00000287977	ENSG00000287977.1	chr3	122172405	122174099	ENST00000657124		processed_pseudogene		
ENSG00000287988	ENSG00000287988		ENSG00000287988	ENSG00000287988.2	chr9	65145854	65148455	ENST00000664593		transcribed_unprocessed_pseudogene		
ENSG00000288014	ENSG00000288014		ENSG00000288014	ENSG00000288014.1	chr6	52970650	52970866	ENST00000663569		processed_pseudogene		
ENSG00000288031	ENSG00000288031		ENSG00000288031	ENSG00000288031.1	chr2	131692392	131697954	ENST00000654722		transcribed_unprocessed_pseudogene		
ENSG00000288139	ENSG00000288139		ENSG00000288139	ENSG00000288139.1	chr1	169915004	169915198	ENST00000673395		processed_pseudogene		
ENSG00000288153	ENSG00000288153		ENSG00000288153	ENSG00000288153.1	chr22	30664961	30674134	ENST00000673554		unprocessed_pseudogene		
ENSG00000288218	ENSG00000288218		ENSG00000288218	ENSG00000288218.1	chr10	85156330	85157348	ENST00000672936		processed_pseudogene		
ENSG00000288225	ENSG00000288225		ENSG00000288225	ENSG00000288225.1	chr9	41644438	41644756	ENST00000672905		processed_pseudogene		
ENSG00000288255	ENSG00000288255		ENSG00000288255	ENSG00000288255.1	chr11	105055567	105055666	ENST00000672013		unprocessed_pseudogene		
ENSG00000288349	ENSG00000288349		ENSG00000288349	ENSG00000288349.3	chr5	70774651	70778151	ENST00000672116		processed_pseudogene		
ENSG00000288437	ENSG00000288437		ENSG00000288437	ENSG00000288437.1	chr2	88003008	88003743	ENST00000672638		transcribed_unprocessed_pseudogene		
ENSG00000288525	ENSG00000288525		ENSG00000288525	ENSG00000288525.1	chr7	54676217	54677369	ENST00000673921		processed_pseudogene		
ENSG00000288527	ENSG00000288527		ENSG00000288527	ENSG00000288527.1	chr1	53441268	53441346	ENST00000674099		processed_pseudogene		
ENSG00000288556	ENSG00000288556		ENSG00000288556	ENSG00000288556.2	chr9	13738537	13739620	ENST00000674109		transcribed_processed_pseudogene		
ENSG00000288561	ENSG00000288561		ENSG00000288561	ENSG00000288561.1	chr15	78831041	78832021	ENST00000674105		unprocessed_pseudogene		
ENSG00000288567	ENSG00000288567		ENSG00000288567	ENSG00000288567.1	chr4	62454245	62454403	ENST00000673976		unitary_pseudogene		
ENSG00000288579	ENSG00000288579		ENSG00000288579	ENSG00000288579.1	chr5	33367179	33368778	ENST00000673986		transcribed_processed_pseudogene		
ENSG00000288592	ENSG00000288592		ENSG00000288592	ENSG00000288592.2	chr15	79899031	79899185	ENST00000674427		transcribed_unitary_pseudogene		
ENSG00000288604	ENSG00000288604		ENSG00000288604	ENSG00000288604.1	chr15	79923142	79923490	ENST00000674461		transcribed_processed_pseudogene		
ENSG00000288620	ENSG00000288620		ENSG00000288620	ENSG00000288620.1	chr7	4976370	4989177	ENST00000674911		transcribed_unprocessed_pseudogene		
ENSG00000288627	ENSG00000288627		ENSG00000288627	ENSG00000288627.1	chr15	32384242	32384418	ENST00000674772		unprocessed_pseudogene		
ENSG00000288633	ENSG00000288633		ENSG00000288633	ENSG00000288633.1	chr7	4993620	4997265	ENST00000404404		transcribed_unprocessed_pseudogene		
ENSG00000288680	ENSG00000288680		ENSG00000288680	ENSG00000288680.1	chrX	15727731	15727921	ENST00000679777		processed_pseudogene		
ENSG00000288686	ENSG00000288686		ENSG00000288686	ENSG00000288686.1	chrY	2752296	2774739	ENST00000683447		transcribed_unprocessed_pseudogene		
ENSG00000288690	ENSG00000288690		ENSG00000288690	ENSG00000288690.3	chr9	64054497	64060381	ENST00000680304		transcribed_unprocessed_pseudogene		
ENSG00000288694	ENSG00000288694		ENSG00000288694	ENSG00000288694.2	chr9	64071909	64119799	ENST00000681667		transcribed_unprocessed_pseudogene		
ENSG00000288697	ENSG00000288697		ENSG00000288697	ENSG00000288697.1	chr5	128932070	128932175	ENST00000680906		unprocessed_pseudogene		
ENSG00000289133	ENSG00000289133		ENSG00000289133	ENSG00000289133.2	chr13	21287634	21287828	ENST00000616818		transcribed_unprocessed_pseudogene		
ENSG00000289705	ENSG00000289705		ENSG00000289705	ENSG00000289705.1	chrY	26234610	26234711	ENST00000696462		unprocessed_pseudogene		
ENSG00000289706	ENSG00000289706		ENSG00000289706	ENSG00000289706.1	chrY	14101588	14101723	ENST00000696463		unprocessed_pseudogene		
ENSG00000289708	ENSG00000289708		ENSG00000289708	ENSG00000289708.1	chrX	36984358	36984493	ENST00000696487		unprocessed_pseudogene		
ENSG00000289711	ENSG00000289711		ENSG00000289711	ENSG00000289711.1	chr1	39733327	39735732	ENST00000696554		transcribed_unprocessed_pseudogene		
ENSG00000289712	ENSG00000289712		ENSG00000289712	ENSG00000289712.1	chr1	89236843	89237612	ENST00000696557		unprocessed_pseudogene		
ENSG00000289713	ENSG00000289713		ENSG00000289713	ENSG00000289713.1	chr1	162441192	162441296	ENST00000696604		unprocessed_pseudogene		
ENSG00000289714	ENSG00000289714		ENSG00000289714	ENSG00000289714.1	chr11	7950420	7950672	ENST00000696746		unprocessed_pseudogene		
ENSG00000289729	ENSG00000289729		ENSG00000289729	ENSG00000289729.1	chr17	46283310	46286966	ENST00000697419		transcribed_unprocessed_pseudogene		
ENSG00000289730	ENSG00000289730		ENSG00000289730	ENSG00000289730.1	chr17	47080791	47080931	ENST00000697420		unprocessed_pseudogene		
ENSG00000289732	ENSG00000289732		ENSG00000289732	ENSG00000289732.1	chr1	183587174	183587680	ENST00000697558		unprocessed_pseudogene		
ENSG00000289748	ENSG00000289748		ENSG00000289748	ENSG00000289748.1	chr19	37696863	37697402	ENST00000698562		transcribed_processed_pseudogene		
ENSG00000289752	ENSG00000289752		ENSG00000289752	ENSG00000289752.1	chr5	141087470	141089210	ENST00000698887		unprocessed_pseudogene		
ENSG00000289756	ENSG00000289756		ENSG00000289756	ENSG00000289756.1	chr16	28620063	28623482	ENST00000698935		transcribed_unprocessed_pseudogene		
ENSG00000290162	ENSG00000290162		ENSG00000290162	ENSG00000290162.1	chrX	119807433	119807581	ENST00000703412		unprocessed_pseudogene		
ENSG00000290163	ENSG00000290163		ENSG00000290163	ENSG00000290163.1	chrX	119815164	119815307	ENST00000703413		unprocessed_pseudogene		
ENSG00000290164	ENSG00000290164		ENSG00000290164	ENSG00000290164.1	chrX	119822906	119823043	ENST00000703414		unprocessed_pseudogene		
ENSG00000290165	ENSG00000290165		ENSG00000290165	ENSG00000290165.1	chrX	119831616	119831759	ENST00000703415		unprocessed_pseudogene		
ENSG00000291292	ENSG00000291292		ENSG00000291292	ENSG00000291292.1	chr19	35576602	35577354	ENST00000706273		unitary_pseudogene		
ENSG00000291308	ENSG00000291308		ENSG00000291308	ENSG00000291308.1	chr8	143025683	143025802	ENST00000706919		transcribed_unitary_pseudogene		
ENSG00000291310	ENSG00000291310		ENSG00000291310	ENSG00000291310.1	chrX	103975874	103976761	ENST00000706930		unprocessed_pseudogene		
ENSG00000292329	ENSG00000292329		ENSG00000292329	ENSG00000292329.1	chrY	253743	255091	ENST00000711121		unprocessed_pseudogene		
ENSG00000293554	ENSG00000293554		ENSG00000293554	ENSG00000293554.1	chr12	107880581	107883386	ENST00000550420		transcribed_unprocessed_pseudogene		
ENSG00000293559	ENSG00000293559		ENSG00000293559	ENSG00000293559.1	chr7	99238829	99271093	ENST00000850960		unitary_pseudogene		
ENSG00000293594	ENSG00000293594		ENSG00000293594	ENSG00000293594.1	chr22	35838583	35838657	ENST00000715281		transcribed_processed_pseudogene		
ENSG00000293686	ENSG00000293686		ENSG00000293686	ENSG00000293686.1	chr19	58581450	58582380	ENST00000718255		transcribed_processed_pseudogene		
ENSG00000293687	ENSG00000293687		ENSG00000293687	ENSG00000293687.1	chr7	73155231	73155344	ENST00000718257		transcribed_processed_pseudogene		
ENSG00000310564	ENSG00000310564		ENSG00000310564	ENSG00000310564.1	chr16	30775847	30775978	ENST00000850897		transcribed_unitary_pseudogene		
ENTR1P1	ENTR1P1	ENTR1P1	ENSG00000256704	ENSG00000256704.3	chr18	60009994	60011143	ENST00000589292	HGNC Symbol	processed_pseudogene	SDCCAG3L	ENTR1P1
ENTR1P2	ENTR1P2	ENTR1P2	ENSG00000181101	ENSG00000181101.7	chr1	175044626	175045648	ENST00000326105	HGNC Symbol	processed_pseudogene	SDCCAG3P2	ENTR1P2
EP400P1	EP400P1	EP400P1	ENSG00000185684	ENSG00000185684.18	chr12	132104021	132127177	ENST00000641289	HGNC Symbol	transcribed_unprocessed_pseudogene	EP400NL	EP400P1
EPS15P1	EPS15P1	EPS15P1	ENSG00000242948	ENSG00000242948.2	chr7	46782800	46783135	ENST00000448836	HGNC Symbol	transcribed_processed_pseudogene	EPS15L2	EPS15P1
ERHP1	ERHP1	ERHP1	ENSG00000254270	ENSG00000254270.1	chr7	139534240	139534549	ENST00000523006	HGNC Symbol	processed_pseudogene		ERHP1
ERHP2	ERHP2	ERHP2	ENSG00000218143	ENSG00000218143.2	chr6	54016479	54016777	ENST00000402323	HGNC Symbol	processed_pseudogene		ERHP2
ERLEC1P1	ERLEC1P1	ERLEC1P1	ENSG00000240755	ENSG00000240755.1	chr21	14143581	14144158	ENST00000433806	HGNC Symbol	transcribed_processed_pseudogene		ERLEC1P1
ERP29P1	ERP29P1	ERP29P1	ENSG00000233347	ENSG00000233347.1	chr20	52110344	52111049	ENST00000442902	HGNC Symbol	processed_pseudogene	ERP28P	ERP29P1
ERVFRD-3	ERVFRD-3	ERVFRD-3	ENSG00000264801	ENSG00000264801.1	chr9	21929457	21931073	ENST00000578561	HGNC Symbol	transcribed_processed_pseudogene		ERVFRD-3
ESDP1	ESDP1	ESDP1	ENSG00000219314	ENSG00000219314.1	chr6	17381367	17382120	ENST00000407586	HGNC Symbol	processed_pseudogene		ESDP1
ESPNP	ESPNP	ESPNP	ENSG00000268869	ENSG00000268869.9	chr1	16691214	16720157	ENST00000270691	HGNC Symbol	transcribed_unprocessed_pseudogene		ESPNP
ESRRAP1	ESRRAP1	ESRRAP1	ENSG00000215572	ENSG00000215572.2	chr13	19560013	19561269	ENST00000400596	HGNC Symbol	processed_pseudogene	ESRRAP	ESRRAP1
ESRRAP2	ESRRAP2	ESRRAP2	ENSG00000235438	ENSG00000235438.8	chr13	21260032	21261580	ENST00000418437	HGNC Symbol	transcribed_processed_pseudogene	ESTRRA	ESRRAP2
ETF1P1	ETF1P1	ETF1P1	ENSG00000232757	ENSG00000232757.1	chr6	30031713	30033003	ENST00000427296	HGNC Symbol	processed_pseudogene	HCGVII	ETF1P1
ETF1P2	ETF1P2	ETF1P2	ENSG00000240132	ENSG00000240132.1	chr7	151501878	151503463	ENST00000478788	HGNC Symbol	processed_pseudogene	SUP45L3	ETF1P2
ETF1P3	ETF1P3	ETF1P3	ENSG00000233833	ENSG00000233833.1	chrX	65794345	65795835	ENST00000430422	HGNC Symbol	processed_pseudogene	SUP45L4	ETF1P3
ETFRF1P1	ETFRF1P1	ETFRF1P1	ENSG00000228194	ENSG00000228194.1	chr22	33014980	33015461	ENST00000446798	HGNC Symbol	processed_pseudogene		ETFRF1P1
ETS2P1	ETS2P1	ETS2P1	ENSG00000237833	ENSG00000237833.1	chrX	135583651	135585160	ENST00000439300	HGNC Symbol	processed_pseudogene		ETS2P1
