"","external_gene_name","ensembl_gene_id","ensembl_gene_id_version","chromosome_name","start_position","end_position"
"45913","Metazoa_SRP","ENSG00000203436","ENSG00000203436.2","4",9711953,9712233
"45914","RNA5SP152","ENSG00000202054","ENSG00000202054.1","4",8393015,8393124
"45916","TXNP3","ENSG00000234388","ENSG00000234388.2","1",112363281,112363581
"45917","MIR3138","ENSG00000264931","ENSG00000264931.1","4",10078611,10078692
"45918","RNA5SP155","ENSG00000223086","ENSG00000223086.1","4",10115756,10115884
"45919","RNA5SP154","ENSG00000252002","ENSG00000252002.1","4",9792751,9792861
"45920","MIR662","ENSG00000207579","ENSG00000207579.1","16",770183,770277
"45921","RNA5SP156","ENSG00000222182","ENSG00000222182.1","4",11414051,11414160
"45922","RNU6-578P","ENSG00000212282","ENSG00000212282.1","4",12312588,12312690
"45923","CPEB4","ENSG00000113742","ENSG00000113742.14","5",173888349,173961980
"45924","GSTM3","ENSG00000134202","ENSG00000134202.11","1",109733932,109741038
"45925","MIR5091","ENSG00000266240","ENSG00000266240.1","4",13627865,13627957
"45926","SNORA63","ENSG00000202449","ENSG00000202449.1","4",14690710,14690832
"45927","RN7SKP170","ENSG00000199420","ENSG00000199420.1","4",15093767,15094094
"45928","MIR572","ENSG00000207716","ENSG00000207716.1","4",11368827,11368921
"45929","SNORA75B","ENSG00000206780","ENSG00000206780.1","4",17320746,17320882
"45930","U6","ENSG00000283271","ENSG00000283271.1","4",13051342,13051411
"45931","MIR573","ENSG00000207697","ENSG00000207697.1","4",24520192,24520290
"45932","RN7SL16P","ENSG00000243005","ENSG00000243005.3","4",24563193,24563461
"45933","RNU6-420P","ENSG00000239001","ENSG00000239001.1","4",22118983,22119089
"45934","MIR218-1","ENSG00000207732","ENSG00000207732.1","4",20528275,20528384
"45935","MIR7978","ENSG00000283281","ENSG00000283281.1","4",21464700,21464758
"45936","RNA5SP157","ENSG00000251816","ENSG00000251816.1","4",19181814,19181856
"45937","RN7SL101P","ENSG00000243548","ENSG00000243548.3","4",28711198,28711476
"45938","PRPS1P1","ENSG00000226847","ENSG00000226847.1","2",164213539,164214414
"45939","MIR4275","ENSG00000283275","ENSG00000283275.1","4",28819582,28819668
"45940","RNU7-126P","ENSG00000238632","ENSG00000238632.1","4",25598564,25598625
"45942","U6","ENSG00000283666","ENSG00000283666.1","4",29510635,29510737
"45943","Y_RNA","ENSG00000207075","ENSG00000207075.1","4",37699895,37700002
"45944","MIR1255B1","ENSG00000283207","ENSG00000283207.1","4",36426366,36426428
"45945","SPOPL","ENSG00000144228","ENSG00000144228.9","2",138501770,138573547
"45946","Y_RNA","ENSG00000222206","ENSG00000222206.1","4",27223319,27223427
"45948","RNA5SP158","ENSG00000222230","ENSG00000222230.1","4",38758791,38758892
"45949","SPG7","ENSG00000197912","ENSG00000197912.16","16",89490719,89557766
"45950","RNU6-573P","ENSG00000206665","ENSG00000206665.1","4",35495898,35496003
"45951","MIR574","ENSG00000207944","ENSG00000207944.1","4",38868032,38868127
"45952","Y_RNA","ENSG00000252975","ENSG00000252975.1","4",39710085,39710176
"45953","RN7SL558P","ENSG00000243260","ENSG00000243260.3","4",39761000,39761298
"45954","RNU6-1112P","ENSG00000200455","ENSG00000200455.1","4",40077884,40077982
"45956","MIR4802","ENSG00000263642","ENSG00000263642.1","4",40502040,40502119
"45957","Y_RNA","ENSG00000207195","ENSG00000207195.1","4",40826655,40826765
"45958","RNU7-74P","ENSG00000239010","ENSG00000239010.1","4",40377452,40377513
"45959","RNA5SP160","ENSG00000201736","ENSG00000201736.1","4",40990154,40990273
"45960","RNU6-836P","ENSG00000199790","ENSG00000199790.1","4",41084607,41084713
"45961","RNU6-1195P","ENSG00000207198","ENSG00000207198.1","4",41113942,41114045
"45962","RNU1-49P","ENSG00000200338","ENSG00000200338.1","4",41771945,41772103
"45963","RNA5SP159","ENSG00000252970","ENSG00000252970.1","4",39936753,39936855
"45964","LINC00887","ENSG00000214145","ENSG00000214145.7","3",194296191,194322871
"45965","MIR4801","ENSG00000264319","ENSG00000264319.1","4",37241910,37241991
"45966","Y_RNA","ENSG00000207481","ENSG00000207481.1","4",41303237,41303337
"45968","RN7SKP82","ENSG00000252595","ENSG00000252595.1","4",42892396,42892618
"45969","RNU7-11P","ENSG00000252796","ENSG00000252796.1","4",39621012,39621073
"45970","RNU6-931P","ENSG00000200720","ENSG00000200720.1","4",45480030,45480136
"45971","RNU6-412P","ENSG00000252243","ENSG00000252243.1","4",46531237,46531342
"45972","ENPP2","ENSG00000136960","ENSG00000136960.13","8",119557086,119673453
"45973","RNU6-32P","ENSG00000206675","ENSG00000206675.1","4",39297605,39297711
"45974","RN7SL193P","ENSG00000239679","ENSG00000239679.3","4",43863274,43863549
"45975","RN7SKP199","ENSG00000222257","ENSG00000222257.1","4",45995119,45995423
"45976","RNU6-158P","ENSG00000252913","ENSG00000252913.1","4",48932755,48932854
"45977","RN7SL691P","ENSG00000239464","ENSG00000239464.3","4",43598544,43598844
"45979","RNU5E-3P","ENSG00000251722","ENSG00000251722.1","4",48574453,48574520
"45980","RN7SL477P","ENSG00000239367","ENSG00000239367.2","19",1570575,1570860
"45981","MIR8053","ENSG00000277388","ENSG00000277388.1","4",47652669,47652743
"45982","RNU6-276P","ENSG00000251923","ENSG00000251923.1","4",55798636,55798731
"45983","RN7SKP30","ENSG00000223305","ENSG00000223305.1","4",55540502,55540835
"45984","MBD3","ENSG00000071655","ENSG00000071655.18","19",1573596,1592865
"45985","RNU6-1252P","ENSG00000199924","ENSG00000199924.1","4",52494849,52494952
"45986","RNU6-310P","ENSG00000207385","ENSG00000207385.1","4",53265461,53265567
"45987","Y_RNA","ENSG00000199780","ENSG00000199780.1","4",59533786,59533898
"45988","MIR548AG1","ENSG00000265829","ENSG00000265829.1","4",60922619,60922684
"45989","Y_RNA","ENSG00000202169","ENSG00000202169.1","4",61906313,61906408
"45990","RNU6-1325P","ENSG00000201775","ENSG00000201775.1","4",59834063,59834167
"45991","GBGT1","ENSG00000148288","ENSG00000148288.13","9",133152948,133163933
"45992","RNU6-652P","ENSG00000202358","ENSG00000202358.1","4",55885595,55885701
"45993","RNU6-699P","ENSG00000252890","ENSG00000252890.1","4",66897262,66897371
"45994","MIR1269A","ENSG00000221563","ENSG00000221563.1","4",66276824,66276928
"45995","RNU6-191P","ENSG00000252104","ENSG00000252104.1","4",64397694,64397787
"45996","LINC01854","ENSG00000204460","ENSG00000204460.3","2",129242173,129273848
"45997","RNU1-63P","ENSG00000206629","ENSG00000206629.1","4",67429591,67429754
"45998","RNA5SP527","ENSG00000274759","ENSG00000274759.1","4",67439992,67440118
"45999","PIK3CB","ENSG00000051382","ENSG00000051382.9","3",138652698,138834928
"46000","Y_RNA","ENSG00000201676","ENSG00000201676.1","4",59833175,59833276
"46001","RNU6-95P","ENSG00000207428","ENSG00000207428.1","4",68003895,68004001
"46003","RPL17P15","ENSG00000229326","ENSG00000229326.3","2",119698623,119700151
"46004","SNORA62","ENSG00000202374","ENSG00000202374.1","4",67747236,67747386
"46005","RNU6ATAC5P","ENSG00000210839","ENSG00000210839.1","4",73026748,73026873
"46006","DNAJB6P8","ENSG00000264529","ENSG00000264529.1","17",63182166,63182817
"46007","RNA5SP163","ENSG00000222236","ENSG00000222236.1","4",71759518,71759616
"46008","RNU4ATAC9P","ENSG00000252955","ENSG00000252955.1","4",72965178,72965303
"46009","PPM1E","ENSG00000175175","ENSG00000175175.6","17",58755854,58985179
"46010","RN7SL218P","ENSG00000244194","ENSG00000244194.3","4",74011578,74011876
"46013","RNU5A-2P","ENSG00000207065","ENSG00000207065.1","4",81334303,81334418
"46014","SNORD42","ENSG00000202440","ENSG00000202440.1","4",82402638,82402706
"46015","RNU6-499P","ENSG00000202485","ENSG00000202485.1","4",82174547,82174653
"46017","RNU6-774P","ENSG00000200108","ENSG00000200108.1","4",84233657,84233763
"46018","RN7SKP48","ENSG00000201901","ENSG00000201901.1","4",85100496,85100823
"46019","MIR575","ENSG00000207746","ENSG00000207746.1","4",82753337,82753430
"46023","RNU6-907P","ENSG00000212226","ENSG00000212226.1","4",89130852,89130953
"46024","RNA5SP164","ENSG00000252342","ENSG00000252342.1","4",93820171,93820280
"46026","RN7SL552P","ENSG00000239466","ENSG00000239466.3","4",84687725,84688000
"46027","RNU6-469P","ENSG00000252062","ENSG00000252062.1","4",84886386,84886486
"46029","Y_RNA","ENSG00000199530","ENSG00000199530.1","4",82944738,82944845
"46031","RNU6-615P","ENSG00000251874","ENSG00000251874.1","4",83003412,83003517
"46033","RNU6-33P","ENSG00000207524","ENSG00000207524.1","4",88684848,88684954
"46034","RNU6-1059P","ENSG00000200622","ENSG00000200622.1","4",95868667,95868764
"46036","NT5DC4","ENSG00000144130","ENSG00000144130.11","2",112721486,112742879
"46037","GEMIN2P1","ENSG00000235015","ENSG00000235015.1","1",153717303,153718347
"46038","MIR4451","ENSG00000266421","ENSG00000266421.3","4",85722468,85722533
"46039","RN7SKP28","ENSG00000201640","ENSG00000201640.2","4",96348734,96349038
"46041","RNU7-149P","ENSG00000252548","ENSG00000252548.1","4",98966815,98966873
"46042","MIR3684","ENSG00000265213","ENSG00000265213.1","4",98997387,98997460
"46044","RNU6-462P","ENSG00000199529","ENSG00000199529.1","4",101723876,101723980
"46045","RNU6-551P","ENSG00000252470","ENSG00000252470.1","4",107435118,107435220
"46046","TOP2A","ENSG00000131747","ENSG00000131747.15","17",40388525,40417896
"46047","RNU6-34P","ENSG00000201744","ENSG00000201744.1","4",96152297,96152403
"46048","LINC02772","ENSG00000271736","ENSG00000271736.2","1",157273760,157283968
"46049","RNU6-635P","ENSG00000252460","ENSG00000252460.1","4",103924540,103924641
"46050","Y_RNA","ENSG00000201633","ENSG00000201633.1","4",83636196,83636290
"46051","RNU6-431P","ENSG00000206601","ENSG00000206601.1","4",108652150,108652256
"46053","MIR1973","ENSG00000284253","ENSG00000284253.1","4",116299725,116299768
"46054","RN7SKP248","ENSG00000252087","ENSG00000252087.1","4",90370123,90370427
"46055","RPS29P29","ENSG00000233717","ENSG00000233717.1","1",151111912,151112728
"46056","SNORA24","ENSG00000275994","ENSG00000275994.1","4",118279190,118279320
"46057","PDE4DIPP6","ENSG00000231551","ENSG00000231551.8","1",148402516,148432545
"46058","MIR577","ENSG00000207931","ENSG00000207931.1","4",114656759,114656854
"46059","RN7SL55P","ENSG00000243227","ENSG00000243227.3","4",109450772,109451068
"46060","MIR576","ENSG00000207988","ENSG00000207988.1","4",109488698,109488795
"46061","MIR8066","ENSG00000273882","ENSG00000273882.1","4",101240795,101240872
"46062","MIR1255A","ENSG00000221265","ENSG00000221265.1","4",101330302,101330414
"46063","RNU6-1054P","ENSG00000223225","ENSG00000223225.1","4",118606450,118606553
"46064","RNU4-33P","ENSG00000201186","ENSG00000201186.1","4",119367562,119367646
"46065","RN7SKP137","ENSG00000223006","ENSG00000223006.1","4",121061172,121061478
"46066","RNU6-948P","ENSG00000252183","ENSG00000252183.1","4",121192797,121192903
"46067","RNU6-1217P","ENSG00000223208","ENSG00000223208.1","4",119434005,119434108
"46068","RNU6-119P","ENSG00000201752","ENSG00000201752.1","4",116839279,116839385
"46069","RNU6-550P","ENSG00000212359","ENSG00000212359.1","4",120810469,120810569
"46070","Y_RNA","ENSG00000199862","ENSG00000199862.1","4",127028107,127028219
"46071","RN7SL205P","ENSG00000241392","ENSG00000241392.3","4",131720260,131720543
"46072","RNU6-583P","ENSG00000251821","ENSG00000251821.1","4",127891991,127892082
"46073","Y_RNA","ENSG00000200553","ENSG00000200553.1","4",119947131,119947232
"46075","RNU1-89P","ENSG00000207322","ENSG00000207322.1","4",135995929,135996092
"46076","RNU6-224P","ENSG00000206782","ENSG00000206782.1","4",131273242,131273348
"46077","Y_RNA","ENSG00000207148","ENSG00000207148.1","4",121329069,121329170
"46078","RN7SL808P","ENSG00000240637","ENSG00000240637.3","4",114799331,114799629
"46079","Y_RNA","ENSG00000222613","ENSG00000222613.1","4",140779039,140779141
"46080","SNORA70","ENSG00000252014","ENSG00000252014.1","4",131768140,131768249
"46081","MANEALP1","ENSG00000214070","ENSG00000214070.3","2",135897955,135898978
"46082","RNY1P14","ENSG00000207155","ENSG00000207155.1","4",140700835,140700942
"46085","Y_RNA","ENSG00000201314","ENSG00000201314.1","4",145958128,145958240
"46086","U6","ENSG00000283432","ENSG00000283432.1","4",135315418,135315522
"46087","RPS20P12","ENSG00000237784","ENSG00000237784.1","2",234329483,234329838
"46089","RN7SKP235","ENSG00000222594","ENSG00000222594.1","4",145035132,145035436
"46090","S100A9","ENSG00000163220","ENSG00000163220.11","1",153357854,153361023
"46091","Y_RNA","ENSG00000238713","ENSG00000238713.1","4",145149537,145149649
"46093","MIR7849","ENSG00000278438","ENSG00000278438.1","4",146408583,146408688
"46094","SFXN4P1","ENSG00000270390","ENSG00000270390.1","2",142947300,142948086
"46095","RNA5SP166","ENSG00000201846","ENSG00000201846.1","4",148557947,148558048
"46096","RNU7-197P","ENSG00000239168","ENSG00000239168.1","4",148991572,148991633
"46097","RNU6-1230P","ENSG00000207121","ENSG00000207121.1","4",149934376,149934483
"46098","GALNT5","ENSG00000136542","ENSG00000136542.9","2",157257705,157318491
"46099","RNA5SP167","ENSG00000202331","ENSG00000202331.1","4",149907560,149907675
"46100","RNU7-194P","ENSG00000238721","ENSG00000238721.1","4",150209706,150209768
"46101","RNA5SP165","ENSG00000252951","ENSG00000252951.1","4",147745303,147745417
"46102","RN7SKP253","ENSG00000252233","ENSG00000252233.1","4",139794125,139794433
"46103","MIR4799","ENSG00000264274","ENSG00000264274.1","4",147782595,147782668
"46104","RNA5SP168","ENSG00000252451","ENSG00000252451.1","4",150970671,150970782
"46105","RN7SL254P","ENSG00000240014","ENSG00000240014.3","4",147808926,147809209
"46106","RN7SKP35","ENSG00000253019","ENSG00000253019.1","4",151576766,151576916
"46107","SNORD73B","ENSG00000201264","ENSG00000201264.1","4",151102057,151102128
"46108","S100A15A","ENSG00000224784","ENSG00000224784.2","1",153396591,153396771
"46109","MIR548G","ENSG00000221369","ENSG00000221369.1","4",147344629,147344717
"46110","RNU6-1282P","ENSG00000252544","ENSG00000252544.1","4",151300518,151300613
"46111","ELL2P1","ENSG00000227295","ENSG00000227295.2","1",158175850,158177755
"46112","RNA5SP169","ENSG00000253077","ENSG00000253077.1","4",151971497,151971613
"46114","LYSMD1","ENSG00000163155","ENSG00000163155.12","1",151159748,151165948
"46115","SNORD73A","ENSG00000208797","ENSG00000208797.1","4",151103827,151103891
"46117","RNU6-1285P","ENSG00000200350","ENSG00000200350.1","4",154543933,154544037
"46118","RNU6-582P","ENSG00000199859","ENSG00000199859.1","4",157201562,157201668
"46119","Y_RNA","ENSG00000252524","ENSG00000252524.1","4",157064557,157064663
"46120","Y_RNA","ENSG00000206978","ENSG00000206978.1","4",159064297,159064398
"46121","FSCN1","ENSG00000075618","ENSG00000075618.18","7",5592816,5606655
"46122","MIR3140","ENSG00000264678","ENSG00000264678.1","4",152489327,152489416
"46123","MIR3688-1","ENSG00000264105","ENSG00000264105.1","4",159128802,159128894
"46124","MIR3688-2","ENSG00000283379","ENSG00000283379.1","4",159128805,159128891
"46125","SNORD39","ENSG00000274535","ENSG00000274535.1","4",158909373,158909450
"46126","RPPH1-3P","ENSG00000252350","ENSG00000252350.1","4",156986372,156986693
"46127","RNU4-79P","ENSG00000199634","ENSG00000199634.1","4",158395394,158395534
"46128","RNU4-87P","ENSG00000200974","ENSG00000200974.1","4",165252580,165252661
"46129","Y_RNA","ENSG00000206711","ENSG00000206711.1","4",166312935,166313034
"46130","RNU6-284P","ENSG00000223037","ENSG00000223037.1","4",164620732,164620837
"46131","RN7SL446P","ENSG00000244544","ENSG00000244544.2","4",152264150,152264445
"46132","RN7SKP188","ENSG00000222721","ENSG00000222721.1","4",167662986,167663302
"46133","RNA5SP170","ENSG00000252959","ENSG00000252959.1","4",166053187,166053287
"46134","RNU6ATAC13P","ENSG00000251961","ENSG00000251961.1","4",170891467,170891597
"46135","MIR578","ENSG00000207559","ENSG00000207559.1","4",165386242,165386337
"46136","RN7SKP105","ENSG00000253001","ENSG00000253001.1","4",163828800,163829113
"46137","Y_RNA","ENSG00000200521","ENSG00000200521.1","4",157768013,157768113
"46138","RNU6-1336P","ENSG00000206613","ENSG00000206613.1","4",168686608,168686716
"46140","RNU6-853P","ENSG00000201176","ENSG00000201176.1","4",168885355,168885461
"46141","RNY3P12","ENSG00000202297","ENSG00000202297.1","10",92334463,92334564
"46142","RNY4P17","ENSG00000201818","ENSG00000201818.1","4",169005249,169005344
"46143","SPRR2D","ENSG00000163216","ENSG00000163216.7","1",153039732,153041931
"46144","MARK2P9","ENSG00000232709","ENSG00000232709.1","10",92418667,92420875
"46145","MIR6082","ENSG00000278502","ENSG00000278502.1","4",171186184,171186292
"46147","MIR4453","ENSG00000283792","ENSG00000283792.1","4",152536428,152536516
"46148","RN7SL776P","ENSG00000240772","ENSG00000240772.3","4",167400495,167400762
"46149","RN7SL253P","ENSG00000241652","ENSG00000241652.3","4",173141643,173141938
"46150","RNA5SP172","ENSG00000201931","ENSG00000201931.1","4",177457111,177457228
"46151","RNU1-45P","ENSG00000253000","ENSG00000253000.1","4",178116721,178116861
"46152","RN7SKP136","ENSG00000222859","ENSG00000222859.1","4",177181442,177181741
"46153","RNA5SP171","ENSG00000212373","ENSG00000212373.1","4",166918364,166918478
"46154","RNA5SP173","ENSG00000201727","ENSG00000201727.1","4",178406695,178406830
"46155","MIR4454","ENSG00000283468","ENSG00000283468.1","4",163093574,163093628
"46156","RN7SKP13","ENSG00000251742","ENSG00000251742.1","4",181834865,181835108
"46157","IDE","ENSG00000119912","ENSG00000119912.18","10",92451684,92574096
"46158","RNU6-335P","ENSG00000201433","ENSG00000201433.1","4",183675603,183675715
"46159","RNU6-1053P","ENSG00000251739","ENSG00000251739.1","4",183705931,183706031
"46160","SNORD79","ENSG00000251878","ENSG00000251878.1","4",184431966,184432049
"46162","RNU6-479P","ENSG00000252157","ENSG00000252157.1","4",183653572,183653676
"46164","RN7SL28P","ENSG00000244512","ENSG00000244512.3","4",184278936,184279233
"46165","APC2","ENSG00000115266","ENSG00000115266.12","19",1446302,1473244
"46166","MIR1305","ENSG00000221227","ENSG00000221227.1","4",182169293,182169378
"46167","RNU2-34P","ENSG00000252343","ENSG00000252343.1","4",182548659,182548779
"46168","RNU2-66P","ENSG00000222582","ENSG00000222582.1","4",154787118,154787278
"46169","RN7SKP67","ENSG00000251714","ENSG00000251714.1","4",182631454,182631688
"46170","RNU2-44P","ENSG00000252604","ENSG00000252604.1","4",154790291,154790484
